"temperature","num_people","is_weekend","is_start_of_semester","is_during_semester","day_of_wk","month","hour_of_day","lag_1_day","lag_1_week","public_holiday"
64.2,0,"0","0","1","Tuesday","February","17",69,86.5,"FALSE"
62.47,0,"0","0","1","Tuesday","February","18",87.6666666666667,80.3333333333333,"FALSE"
62.47,0,"0","0","1","Tuesday","February","18",79.5,82,"FALSE"
60.97,0,"0","0","1","Tuesday","February","19",83,57.3333333333333,"FALSE"
60.97,0,"0","0","1","Tuesday","February","19",63,54.5,"FALSE"
59.49,0,"0","0","1","Tuesday","February","20",68.6666666666667,61,"FALSE"
59.49,0,"0","0","1","Tuesday","February","20",73.5,59,"FALSE"
59.22,0,"0","0","1","Tuesday","February","21",78.6666666666667,65,"FALSE"
59.22,0,"0","0","1","Tuesday","February","21",67,72,"FALSE"
58,0,"0","0","1","Tuesday","February","22",81.3333333333333,62.3333333333333,"FALSE"
58,0,"0","0","1","Tuesday","February","22",88,64.5,"FALSE"
56.24,0,"0","0","1","Tuesday","February","23",75.3333333333333,60,"FALSE"
56.24,0,"0","0","1","Tuesday","February","23",59,44,"FALSE"
55.21,0,"0","0","1","Wednesday","February","0",47.3333333333333,35.6666666666667,"FALSE"
55.21,0,"0","0","1","Wednesday","February","0",20.5,24,"FALSE"
53.855,0,"0","0","1","Wednesday","February","1",18,15,"FALSE"
53.855,0,"0","0","1","Wednesday","February","1",0,0,"FALSE"
53.855,0,"0","0","1","Wednesday","February","2",0,0,"FALSE"
53.855,0,"0","0","1","Wednesday","February","2",0,0,"FALSE"
53.855,0,"0","0","1","Wednesday","February","3",0,0,"FALSE"
53.855,0,"0","0","1","Wednesday","February","3",0,0,"FALSE"
53.855,0,"0","0","1","Wednesday","February","4",0,0,"FALSE"
53.855,0,"0","0","1","Wednesday","February","4",0,0,"FALSE"
52.5,0,"0","0","1","Wednesday","February","5",1,0.5,"FALSE"
52.5,0,"0","0","1","Wednesday","February","5",1,0.5,"FALSE"
52.51,0,"0","0","1","Wednesday","February","6",11.6666666666667,12,"FALSE"
52.51,0,"0","0","1","Wednesday","February","6",20.5,30,"FALSE"
53.96,0,"0","0","1","Wednesday","February","7",28,40,"FALSE"
53.96,0,"0","0","1","Wednesday","February","7",30,42,"FALSE"
56.01,0,"0","0","1","Wednesday","February","8",39.6666666666667,35.6666666666667,"FALSE"
56.65,0,"0","0","1","Wednesday","February","8",38.5,32,"FALSE"
57.29,54,"0","0","1","Wednesday","February","9",40,40,"FALSE"
57.29,50.6666666666667,"0","0","1","Wednesday","February","9",40,37,"FALSE"
58.19,46.6666666666667,"0","0","1","Wednesday","February","10",50.3333333333333,43.3333333333333,"FALSE"
58.19,48.5,"0","0","1","Wednesday","February","10",40,48,"FALSE"
60.07,46,"0","0","1","Wednesday","February","11",49.6666666666667,54.3333333333333,"FALSE"
60.07,44,"0","0","1","Wednesday","February","11",46.5,41,"FALSE"
63.4,55.3333333333333,"0","0","1","Wednesday","February","12",49.6666666666667,50.3333333333333,"FALSE"
63.4,49.5,"0","0","1","Wednesday","February","12",43.5,56,"FALSE"
65.35,48.6666666666667,"0","0","1","Wednesday","February","13",47.6666666666667,48.3333333333333,"FALSE"
65.35,41.5,"0","0","1","Wednesday","February","13",40.5,37,"FALSE"
67.35,46,"0","0","1","Wednesday","February","14",40.6666666666667,39.6666666666667,"FALSE"
67.35,46.5,"0","0","1","Wednesday","February","14",0,39,"FALSE"
66.38,54,"0","0","1","Wednesday","February","15",0,52,"FALSE"
66.38,55,"0","0","1","Wednesday","February","15",0,48,"FALSE"
65.97,54.3333333333333,"0","0","1","Wednesday","February","16",0,60.6666666666667,"FALSE"
65.97,62,"0","0","1","Wednesday","February","16",0,53.5,"FALSE"
64.07,66.6666666666667,"0","0","1","Wednesday","February","17",0,65.3333333333333,"FALSE"
64.07,70,"0","0","1","Wednesday","February","17",0,71,"FALSE"
62.51,72.6666666666667,"0","0","1","Wednesday","February","18",0,67.6666666666667,"FALSE"
62.51,62,"0","0","1","Wednesday","February","18",0,74.5,"FALSE"
61.46,67,"0","0","1","Wednesday","February","19",0,59.3333333333333,"FALSE"
61.46,66.5,"0","0","1","Wednesday","February","19",0,63,"FALSE"
59.95,60.3333333333333,"0","0","1","Wednesday","February","20",0,53.3333333333333,"FALSE"
59.95,65,"0","0","1","Wednesday","February","20",0,70,"FALSE"
59.46,54.3333333333333,"0","0","1","Wednesday","February","21",0,69.3333333333333,"FALSE"
59.46,57.5,"0","0","1","Wednesday","February","21",0,56,"FALSE"
58.49,68.3333333333333,"0","0","1","Wednesday","February","22",0,53,"FALSE"
58.49,68.5,"0","0","1","Wednesday","February","22",0,41.5,"FALSE"
57.24,59,"0","0","1","Wednesday","February","23",0,41.6666666666667,"FALSE"
57.24,42,"0","0","1","Wednesday","February","23",0,39.5,"FALSE"
57,38.3333333333333,"0","0","1","Thursday","February","0",0,41,"FALSE"
57,23.5,"0","0","1","Thursday","February","0",0,32,"FALSE"
56.2,21,"0","0","1","Thursday","February","1",0,0,"FALSE"
55.335,0,"0","0","1","Thursday","February","1",0,0,"FALSE"
55.335,0,"0","0","1","Thursday","February","2",0,0,"FALSE"
55.335,0,"0","0","1","Thursday","February","2",0,0,"FALSE"
55.335,0,"0","0","1","Thursday","February","3",0,0,"FALSE"
55.335,0,"0","0","1","Thursday","February","3",0,0,"FALSE"
55.335,0,"0","0","1","Thursday","February","4",0,0,"FALSE"
55.335,0,"0","0","1","Thursday","February","4",0,0,"FALSE"
54.47,0,"0","0","1","Thursday","February","5",0,0,"FALSE"
54.47,1.5,"0","0","1","Thursday","February","5",0,0,"FALSE"
54.55,10.3333333333333,"0","0","1","Thursday","February","6",0,12,"FALSE"
54.55,14,"0","0","1","Thursday","February","6",0,19.5,"FALSE"
54.93,26.3333333333333,"0","0","1","Thursday","February","7",0,31.6666666666667,"FALSE"
54.93,38.5,"0","0","1","Thursday","February","7",0,37,"FALSE"
56.46,36.3333333333333,"0","0","1","Thursday","February","8",0,39.6666666666667,"FALSE"
56.46,40,"0","0","1","Thursday","February","8",0,36,"FALSE"
59.15,45.3333333333333,"0","0","1","Thursday","February","9",54,37.3333333333333,"FALSE"
59.15,44.5,"0","0","1","Thursday","February","9",50.6666666666667,29.5,"FALSE"
60.92,49,"0","0","1","Thursday","February","10",46.6666666666667,37.3333333333333,"FALSE"
60.92,51.5,"0","0","1","Thursday","February","10",48.5,41,"FALSE"
61.65,39,"0","0","1","Thursday","February","11",46,42.6666666666667,"FALSE"
61.65,34.5,"0","0","1","Thursday","February","11",44,40,"FALSE"
63.36,46.5,"0","0","1","Thursday","February","12",55.3333333333333,39.6666666666667,"FALSE"
63.36,43.5,"0","0","1","Thursday","February","12",49.5,38.5,"FALSE"
65.52,43,"0","0","1","Thursday","February","13",48.6666666666667,38,"FALSE"
65.52,36.5,"0","0","1","Thursday","February","13",41.5,35,"FALSE"
66.58,44.6666666666667,"0","0","1","Thursday","February","14",46,35.6666666666667,"FALSE"
66.58,41,"0","0","1","Thursday","February","14",46.5,41,"FALSE"
69.29,44.3333333333333,"0","0","1","Thursday","February","15",54,47.6666666666667,"FALSE"
69.29,49,"0","0","1","Thursday","February","15",55,49,"FALSE"
69.35,53.6666666666667,"0","0","1","Thursday","February","16",54.3333333333333,58.6666666666667,"FALSE"
69.35,59,"0","0","1","Thursday","February","16",62,58.5,"FALSE"
67.19,67,"0","0","1","Thursday","February","17",66.6666666666667,60.6666666666667,"FALSE"
67.19,65,"0","0","1","Thursday","February","17",70,65.5,"FALSE"
65.49,58.3333333333333,"0","0","1","Thursday","February","18",72.6666666666667,69,"FALSE"
65.49,61.5,"0","0","1","Thursday","February","18",62,74.5,"FALSE"
63.65,63.6666666666667,"0","0","1","Thursday","February","19",67,61,"FALSE"
63.65,68.5,"0","0","1","Thursday","February","19",66.5,67,"FALSE"
61.73,56.3333333333333,"0","0","1","Thursday","February","20",60.3333333333333,60.6666666666667,"FALSE"
61.73,58,"0","0","1","Thursday","February","20",65,61,"FALSE"
60.66,68.3333333333333,"0","0","1","Thursday","February","21",54.3333333333333,68,"FALSE"
60.66,57.5,"0","0","1","Thursday","February","21",57.5,61,"FALSE"
59.46,63.6666666666667,"0","0","1","Thursday","February","22",68.3333333333333,61,"FALSE"
59.46,64,"0","0","1","Thursday","February","22",68.5,62,"FALSE"
58.46,58,"0","0","1","Thursday","February","23",59,60.3333333333333,"FALSE"
58.46,56,"0","0","1","Thursday","February","23",42,59.5,"FALSE"
57.46,48.3333333333333,"0","0","1","Friday","February","0",38.3333333333333,52.6666666666667,"FALSE"
57.46,21.5,"0","0","1","Friday","February","0",23.5,28.5,"FALSE"
56.97,17,"0","0","1","Friday","February","1",21,24,"FALSE"
56.37,0,"0","0","1","Friday","February","1",0,0,"FALSE"
56.37,0,"0","0","1","Friday","February","2",0,0,"FALSE"
56.37,0,"0","0","1","Friday","February","2",0,0,"FALSE"
56.37,0,"0","0","1","Friday","February","3",0,0,"FALSE"
56.37,0,"0","0","1","Friday","February","3",0,0,"FALSE"
56.37,0,"0","0","1","Friday","February","4",0,0,"FALSE"
56.37,0,"0","0","1","Friday","February","4",0,0,"FALSE"
55.77,0,"0","0","1","Friday","February","5",0,0.5,"FALSE"
55.77,1,"0","0","1","Friday","February","5",1.5,2.5,"FALSE"
56.04,10,"0","0","1","Friday","February","6",10.3333333333333,8.66666666666667,"FALSE"
56.04,19,"0","0","1","Friday","February","6",14,21,"FALSE"
54.97,27,"0","0","1","Friday","February","7",26.3333333333333,28,"FALSE"
54.97,36,"0","0","1","Friday","February","7",38.5,30,"FALSE"
55.26,38.6666666666667,"0","0","1","Friday","February","8",36.3333333333333,42,"FALSE"
55.26,28,"0","0","1","Friday","February","8",40,39.5,"FALSE"
55.93,35.6666666666667,"0","0","1","Friday","February","9",45.3333333333333,43.6666666666667,"FALSE"
55.93,40,"0","0","1","Friday","February","9",44.5,44.5,"FALSE"
56.94,41,"0","0","1","Friday","February","10",49,45.3333333333333,"FALSE"
56.94,43.5,"0","0","1","Friday","February","10",51.5,46.5,"FALSE"
57.74,47,"0","0","1","Friday","February","11",39,49.3333333333333,"FALSE"
57.74,44.5,"0","0","1","Friday","February","11",34.5,52,"FALSE"
58.37,46.6666666666667,"0","0","1","Friday","February","12",46.5,55.3333333333333,"FALSE"
58.37,52,"0","0","1","Friday","February","12",43.5,47.5,"FALSE"
59.44,46,"0","0","1","Friday","February","13",43,56.6666666666667,"FALSE"
59.44,48,"0","0","1","Friday","February","13",36.5,45,"FALSE"
60.15,51.3333333333333,"0","0","1","Friday","February","14",44.6666666666667,52.3333333333333,"FALSE"
60.15,58,"0","0","1","Friday","February","14",41,58,"FALSE"
58.28,60,"0","0","1","Friday","February","15",44.3333333333333,66,"FALSE"
58.28,75.5,"0","0","1","Friday","February","15",49,66.5,"FALSE"
57.24,72.3333333333333,"0","0","1","Friday","February","16",53.6666666666667,72.6666666666667,"FALSE"
57.24,75.5,"0","0","1","Friday","February","16",59,72.5,"FALSE"
57,85.3333333333333,"0","0","1","Friday","February","17",67,75.3333333333333,"FALSE"
57,81.5,"0","0","1","Friday","February","17",65,77.5,"FALSE"
57.76,67,"0","0","1","Friday","February","18",58.3333333333333,71,"FALSE"
57.76,70.5,"0","0","1","Friday","February","18",61.5,70,"FALSE"
57.49,63.3333333333333,"0","0","1","Friday","February","19",63.6666666666667,75.6666666666667,"FALSE"
57.49,61,"0","0","1","Friday","February","19",68.5,72.5,"FALSE"
57.76,61.3333333333333,"0","0","1","Friday","February","20",56.3333333333333,65.6666666666667,"FALSE"
57.76,69.5,"0","0","1","Friday","February","20",58,68,"FALSE"
57.73,56.3333333333333,"0","0","1","Friday","February","21",68.3333333333333,66,"FALSE"
57.73,55,"0","0","1","Friday","February","21",57.5,66,"FALSE"
57.28,52,"0","0","1","Friday","February","22",63.6666666666667,54,"FALSE"
57.28,41.5,"0","0","1","Friday","February","22",64,44,"FALSE"
57.24,14.3333333333333,"0","0","1","Friday","February","23",58,15,"FALSE"
57.24,2.5,"0","0","1","Friday","February","23",56,1.5,"FALSE"
56.97,1,"1","0","1","Saturday","February","0",48.3333333333333,0,"FALSE"
56.97,0,"1","0","1","Saturday","February","0",21.5,0,"FALSE"
55.97,0,"1","0","1","Saturday","February","1",17,0,"FALSE"
55.85,0,"1","0","1","Saturday","February","1",0,0,"FALSE"
55.85,0,"1","0","1","Saturday","February","2",0,0,"FALSE"
55.85,0,"1","0","1","Saturday","February","2",0,0,"FALSE"
55.85,0,"1","0","1","Saturday","February","3",0,0,"FALSE"
55.85,0,"1","0","1","Saturday","February","3",0,0,"FALSE"
55.85,0,"1","0","1","Saturday","February","4",0,0,"FALSE"
55.85,0,"1","0","1","Saturday","February","4",0,0,"FALSE"
55.73,0.5,"1","0","1","Saturday","February","5",0,1,"FALSE"
55.73,0.5,"1","0","1","Saturday","February","5",1,1,"FALSE"
55.27,0,"1","0","1","Saturday","February","6",10,0,"FALSE"
55.27,0,"1","0","1","Saturday","February","6",19,0,"FALSE"
56.69,1,"1","0","1","Saturday","February","7",27,0.666666666666667,"FALSE"
56.69,1.5,"1","0","1","Saturday","February","7",36,2,"FALSE"
57.18,15.6666666666667,"1","0","1","Saturday","February","8",38.6666666666667,16,"FALSE"
57.18,34,"1","0","1","Saturday","February","8",28,30.5,"FALSE"
57.95,40.3333333333333,"1","0","1","Saturday","February","9",35.6666666666667,45,"FALSE"
57.95,40,"1","0","1","Saturday","February","9",40,41.5,"FALSE"
59.43,41.6666666666667,"1","0","1","Saturday","February","10",41,50,"FALSE"
59.43,46,"1","0","1","Saturday","February","10",43.5,46.5,"FALSE"
60.7,47,"1","0","1","Saturday","February","11",47,53.3333333333333,"FALSE"
60.7,45,"1","0","1","Saturday","February","11",44.5,58.5,"FALSE"
61.84,45.3333333333333,"1","0","1","Saturday","February","12",46.6666666666667,57,"FALSE"
61.84,39.5,"1","0","1","Saturday","February","12",52,46.5,"FALSE"
62.41,36.6666666666667,"1","0","1","Saturday","February","13",46,42.6666666666667,"FALSE"
62.41,37.5,"1","0","1","Saturday","February","13",48,40,"FALSE"
62.74,41,"1","0","1","Saturday","February","14",51.3333333333333,45,"FALSE"
62.74,44.5,"1","0","1","Saturday","February","14",58,41,"FALSE"
62.95,40.6666666666667,"1","0","1","Saturday","February","15",60,53.6666666666667,"FALSE"
62.95,38.5,"1","0","1","Saturday","February","15",75.5,59,"FALSE"
62.99,50.6666666666667,"1","0","1","Saturday","February","16",72.3333333333333,60.6666666666667,"FALSE"
62.99,53,"1","0","1","Saturday","February","16",75.5,52.5,"FALSE"
60.57,53.3333333333333,"1","0","1","Saturday","February","17",85.3333333333333,59.6666666666667,"FALSE"
60.57,46.5,"1","0","1","Saturday","February","17",81.5,56.5,"FALSE"
59.26,49.3333333333333,"1","0","1","Saturday","February","18",67,54,"FALSE"
59.26,40.5,"1","0","1","Saturday","February","18",70.5,44.5,"FALSE"
59.26,51.6666666666667,"1","0","1","Saturday","February","19",63.3333333333333,62.3333333333333,"FALSE"
59.26,58.5,"1","0","1","Saturday","February","19",61,56.5,"FALSE"
57.97,46.6666666666667,"1","0","1","Saturday","February","20",61.3333333333333,62,"FALSE"
57.97,49,"1","0","1","Saturday","February","20",69.5,59,"FALSE"
57.26,52.6666666666667,"1","0","1","Saturday","February","21",56.3333333333333,57.3333333333333,"FALSE"
57.26,50,"1","0","1","Saturday","February","21",55,44,"FALSE"
56.76,55.3333333333333,"1","0","1","Saturday","February","22",52,42.3333333333333,"FALSE"
56.76,40,"1","0","1","Saturday","February","22",41.5,37.5,"FALSE"
56,14,"1","0","1","Saturday","February","23",14.3333333333333,12,"FALSE"
56,2,"1","0","1","Saturday","February","23",2.5,4,"FALSE"
55.76,0.333333333333333,"1","0","1","Sunday","February","0",1,0.333333333333333,"FALSE"
55.76,0.5,"1","0","1","Sunday","February","0",0,0,"FALSE"
54.76,0,"1","0","1","Sunday","February","1",0,0,"FALSE"
54.035,0,"1","0","1","Sunday","February","1",0,0,"FALSE"
54.035,0,"1","0","1","Sunday","February","2",0,0,"FALSE"
54.035,0,"1","0","1","Sunday","February","2",0,0,"FALSE"
54.035,0,"1","0","1","Sunday","February","3",0,0,"FALSE"
54.035,0,"1","0","1","Sunday","February","3",0,0,"FALSE"
54.035,0,"1","0","1","Sunday","February","4",0,0,"FALSE"
54.035,0,"1","0","1","Sunday","February","4",0,0,"FALSE"
53.31,0,"1","0","1","Sunday","February","5",0.5,0,"FALSE"
53.31,0,"1","0","1","Sunday","February","5",0.5,0,"FALSE"
53.31,1.33333333333333,"1","0","1","Sunday","February","6",0,1,"FALSE"
53.31,1.5,"1","0","1","Sunday","February","6",0,1,"FALSE"
53.8,2.66666666666667,"1","0","1","Sunday","February","7",1,0.666666666666667,"FALSE"
53.8,5,"1","0","1","Sunday","February","7",1.5,0.5,"FALSE"
55.04,13.3333333333333,"1","0","1","Sunday","February","8",15.6666666666667,10.3333333333333,"FALSE"
55.04,25.5,"1","0","1","Sunday","February","8",34,18,"FALSE"
56.24,34.3333333333333,"1","0","1","Sunday","February","9",40.3333333333333,31.6666666666667,"FALSE"
56.24,38.5,"1","0","1","Sunday","February","9",40,43,"FALSE"
57.55,34.3333333333333,"1","0","1","Sunday","February","10",41.6666666666667,42.6666666666667,"FALSE"
57.55,29.5,"1","0","1","Sunday","February","10",46,34.5,"FALSE"
59.35,34.3333333333333,"1","0","1","Sunday","February","11",47,34.6666666666667,"FALSE"
59.35,46.5,"1","0","1","Sunday","February","11",45,45.5,"FALSE"
60.08,37.3333333333333,"1","0","1","Sunday","February","12",45.3333333333333,42.3333333333333,"FALSE"
60.08,44,"1","0","1","Sunday","February","12",39.5,34,"FALSE"
60.3,38.6666666666667,"1","0","1","Sunday","February","13",36.6666666666667,26,"FALSE"
60.3,31.5,"1","0","1","Sunday","February","13",37.5,29.5,"FALSE"
60.74,36.6666666666667,"1","0","1","Sunday","February","14",41,29,"FALSE"
60.74,39.5,"1","0","1","Sunday","February","14",44.5,32,"FALSE"
60.99,39.6666666666667,"1","0","1","Sunday","February","15",40.6666666666667,30,"FALSE"
60.99,42.5,"1","0","1","Sunday","February","15",38.5,34.5,"FALSE"
60.51,39.3333333333333,"1","0","1","Sunday","February","16",50.6666666666667,39.3333333333333,"FALSE"
60.51,43.5,"1","0","1","Sunday","February","16",53,42,"FALSE"
59.55,37.6666666666667,"1","0","1","Sunday","February","17",53.3333333333333,40,"FALSE"
59.55,35.5,"1","0","1","Sunday","February","17",46.5,47,"FALSE"
58.53,45.6666666666667,"1","0","1","Sunday","February","18",49.3333333333333,49.3333333333333,"FALSE"
58.53,44.5,"1","0","1","Sunday","February","18",40.5,55,"FALSE"
58.51,49,"1","0","1","Sunday","February","19",51.6666666666667,50.6666666666667,"FALSE"
58.51,46.5,"1","0","1","Sunday","February","19",58.5,49,"FALSE"
58,53,"1","0","1","Sunday","February","20",46.6666666666667,47,"FALSE"
58,49.5,"1","0","1","Sunday","February","20",49,51,"FALSE"
56.73,60,"1","0","1","Sunday","February","21",52.6666666666667,49.6666666666667,"FALSE"
56.73,48.5,"1","0","1","Sunday","February","21",50,51.5,"FALSE"
56.49,50,"1","0","1","Sunday","February","22",55.3333333333333,41,"FALSE"
56.49,57.5,"1","0","1","Sunday","February","22",40,52.5,"FALSE"
55.76,39.3333333333333,"1","0","1","Sunday","February","23",14,55.3333333333333,"FALSE"
55.76,31.5,"1","0","1","Sunday","February","23",2,40,"FALSE"
55.03,31.6666666666667,"0","0","1","Monday","February","0",0.333333333333333,38,"FALSE"
55.03,20.5,"0","0","1","Monday","February","0",0.5,19.5,"FALSE"
54.55,8,"0","0","1","Monday","February","1",0,7,"FALSE"
53.275,0,"0","0","1","Monday","February","1",0,0,"FALSE"
53.275,0,"0","0","1","Monday","February","2",0,0,"FALSE"
53.275,0,"0","0","1","Monday","February","2",0,0,"FALSE"
53.275,0,"0","0","1","Monday","February","3",0,0,"FALSE"
53.275,0,"0","0","1","Monday","February","3",0,0,"FALSE"
53.275,0,"0","0","1","Monday","February","4",0,0,"FALSE"
53.275,0,"0","0","1","Monday","February","4",0,0,"FALSE"
52,0,"0","0","1","Monday","February","5",0,1.5,"FALSE"
52,1,"0","0","1","Monday","February","5",0,4.5,"FALSE"
52.22,13.6666666666667,"0","0","1","Monday","February","6",1.33333333333333,12.6666666666667,"FALSE"
52.22,23,"0","0","1","Monday","February","6",1.5,23.5,"FALSE"
52.24,33.3333333333333,"0","0","1","Monday","February","7",2.66666666666667,31,"FALSE"
52.24,27.5,"0","0","1","Monday","February","7",5,37.5,"FALSE"
52.8,43,"0","0","1","Monday","February","8",13.3333333333333,38,"FALSE"
52.8,43.5,"0","0","1","Monday","February","8",25.5,43.5,"FALSE"
54.04,46.3333333333333,"0","0","1","Monday","February","9",34.3333333333333,46.6666666666667,"FALSE"
54.04,38.5,"0","0","1","Monday","February","9",38.5,39.5,"FALSE"
54.46,38.3333333333333,"0","0","1","Monday","February","10",34.3333333333333,46.6666666666667,"FALSE"
55.67,0,"0","0","1","Monday","February","10",29.5,53,"FALSE"
56.88,53,"0","0","1","Monday","February","11",34.3333333333333,51.5,"FALSE"
56.88,57.5,"0","0","1","Monday","February","11",46.5,52.5,"FALSE"
62.16,56.3333333333333,"0","0","1","Monday","February","12",37.3333333333333,53.5,"FALSE"
62.16,54,"0","0","1","Monday","February","12",44,45,"FALSE"
65.3,54,"0","0","1","Monday","February","13",38.6666666666667,50,"FALSE"
66.82,0,"0","0","1","Monday","February","13",31.5,47,"FALSE"
66.82,0,"0","0","1","Monday","February","14",36.6666666666667,50,"FALSE"
68.34,50,"0","0","1","Monday","February","14",39.5,40,"FALSE"
69.86,56.6666666666667,"0","0","1","Monday","February","15",39.6666666666667,48,"FALSE"
69.86,50.5,"0","0","1","Monday","February","15",42.5,46.5,"FALSE"
67.66,57.5,"0","0","1","Monday","February","16",39.3333333333333,69.6666666666667,"FALSE"
67.66,70.5,"0","0","1","Monday","February","16",43.5,86,"FALSE"
66.92,59,"0","0","1","Monday","February","17",37.6666666666667,78.3333333333333,"FALSE"
66.92,69.5,"0","0","1","Monday","February","17",35.5,69,"FALSE"
65.98,67,"0","0","1","Monday","February","18",45.6666666666667,87.6666666666667,"FALSE"
65.98,60,"0","0","1","Monday","February","18",44.5,79.5,"FALSE"
64.89,66.6666666666667,"0","0","1","Monday","February","19",49,83,"FALSE"
64.89,68.5,"0","0","1","Monday","February","19",46.5,63,"FALSE"
63.7,65.3333333333333,"0","0","1","Monday","February","20",53,68.6666666666667,"FALSE"
63.7,74,"0","0","1","Monday","February","20",49.5,73.5,"FALSE"
62.46,76,"0","0","1","Monday","February","21",60,78.6666666666667,"FALSE"
62.46,70,"0","0","1","Monday","February","21",48.5,67,"FALSE"
61.23,66,"0","0","1","Monday","February","22",50,81.3333333333333,"FALSE"
61.23,67.5,"0","0","1","Monday","February","22",57.5,88,"FALSE"
60.07,68,"0","0","1","Monday","February","23",39.3333333333333,75.3333333333333,"FALSE"
60.07,50.5,"0","0","1","Monday","February","23",31.5,59,"FALSE"
59.02,40,"0","0","1","Tuesday","March","0",31.6666666666667,47.3333333333333,"FALSE"
59.02,26.5,"0","0","1","Tuesday","March","0",20.5,20.5,"FALSE"
58.14,16,"0","0","1","Tuesday","March","1",8,18,"FALSE"
57.57,0,"0","0","1","Tuesday","March","1",0,0,"FALSE"
57.57,0,"0","0","1","Tuesday","March","2",0,0,"FALSE"
57.57,0,"0","0","1","Tuesday","March","2",0,0,"FALSE"
57.57,0,"0","0","1","Tuesday","March","3",0,0,"FALSE"
57.57,0,"0","0","1","Tuesday","March","3",0,0,"FALSE"
57.57,0,"0","0","1","Tuesday","March","4",0,0,"FALSE"
57.57,0,"0","0","1","Tuesday","March","4",0,0,"FALSE"
57,2,"0","0","1","Tuesday","March","5",0,1,"FALSE"
57,1.5,"0","0","1","Tuesday","March","5",1,1,"FALSE"
56.34,11.3333333333333,"0","0","1","Tuesday","March","6",13.6666666666667,11.6666666666667,"FALSE"
56.34,22.5,"0","0","1","Tuesday","March","6",23,20.5,"FALSE"
57.66,27.6666666666667,"0","0","1","Tuesday","March","7",33.3333333333333,28,"FALSE"
57.66,31.5,"0","0","1","Tuesday","March","7",27.5,30,"FALSE"
58.72,37,"0","0","1","Tuesday","March","8",43,39.6666666666667,"FALSE"
58.72,34.5,"0","0","1","Tuesday","March","8",43.5,38.5,"FALSE"
59.31,42.3333333333333,"0","0","1","Tuesday","March","9",46.3333333333333,40,"FALSE"
59.31,44,"0","0","1","Tuesday","March","9",38.5,40,"FALSE"
61.87,43,"0","0","1","Tuesday","March","10",38.3333333333333,50.3333333333333,"FALSE"
61.87,40.5,"0","0","1","Tuesday","March","10",0,40,"FALSE"
62.05,40.5,"0","0","1","Tuesday","March","11",53,49.6666666666667,"FALSE"
62.05,45.5,"0","0","1","Tuesday","March","11",57.5,46.5,"FALSE"
62.53,41,"0","0","1","Tuesday","March","12",56.3333333333333,49.6666666666667,"FALSE"
62.53,39,"0","0","1","Tuesday","March","12",54,43.5,"FALSE"
63.82,47,"0","0","1","Tuesday","March","13",54,47.6666666666667,"FALSE"
63.82,47.5,"0","0","1","Tuesday","March","13",0,40.5,"FALSE"
65,53.3333333333333,"0","0","1","Tuesday","March","14",0,40.6666666666667,"FALSE"
65,39,"0","0","1","Tuesday","March","14",50,0,"FALSE"
65,38,"0","0","1","Tuesday","March","15",56.6666666666667,0,"FALSE"
65,40.5,"0","0","1","Tuesday","March","15",50.5,0,"FALSE"
62.99,47.3333333333333,"0","0","1","Tuesday","March","16",57.5,0,"FALSE"
62.99,53,"0","0","1","Tuesday","March","16",70.5,0,"FALSE"
61.78,59,"0","0","1","Tuesday","March","17",59,0,"FALSE"
61.78,57.5,"0","0","1","Tuesday","March","17",69.5,0,"FALSE"
60.26,61,"0","0","1","Tuesday","March","18",67,0,"FALSE"
60.26,59.5,"0","0","1","Tuesday","March","18",60,0,"FALSE"
59.97,70.6666666666667,"0","0","1","Tuesday","March","19",66.6666666666667,0,"FALSE"
59.97,77.5,"0","0","1","Tuesday","March","19",68.5,0,"FALSE"
60.22,59.3333333333333,"0","0","1","Tuesday","March","20",65.3333333333333,0,"FALSE"
60.22,53,"0","0","1","Tuesday","March","20",74,0,"FALSE"
59.24,53,"0","0","1","Tuesday","March","21",76,0,"FALSE"
59.24,54.5,"0","0","1","Tuesday","March","21",70,0,"FALSE"
58.73,66,"0","0","1","Tuesday","March","22",66,0,"FALSE"
58.73,65.5,"0","0","1","Tuesday","March","22",67.5,0,"FALSE"
58.73,60.6666666666667,"0","0","1","Tuesday","March","23",68,0,"FALSE"
58.73,56.5,"0","0","1","Tuesday","March","23",50.5,0,"FALSE"
57.97,42.3333333333333,"0","0","1","Wednesday","March","0",40,0,"FALSE"
57.97,24.5,"0","0","1","Wednesday","March","0",26.5,0,"FALSE"
58.01,15,"0","0","1","Wednesday","March","1",16,0,"FALSE"
56.865,0,"0","0","1","Wednesday","March","1",0,0,"FALSE"
56.865,0,"0","0","1","Wednesday","March","2",0,0,"FALSE"
56.865,0,"0","0","1","Wednesday","March","2",0,0,"FALSE"
56.865,0,"0","0","1","Wednesday","March","3",0,0,"FALSE"
56.865,0,"0","0","1","Wednesday","March","3",0,0,"FALSE"
56.865,0,"0","0","1","Wednesday","March","4",0,0,"FALSE"
56.865,0,"0","0","1","Wednesday","March","4",0,0,"FALSE"
55.72,0,"0","0","1","Wednesday","March","5",2,0,"FALSE"
55.72,2,"0","0","1","Wednesday","March","5",1.5,0,"FALSE"
56,14,"0","0","1","Wednesday","March","6",11.3333333333333,0,"FALSE"
56,31,"0","0","1","Wednesday","March","6",22.5,0,"FALSE"
